duration_ms,is_key_down,label
42.75410137651721,1,0
121.995812565052,1,1
129.75224399189983,1,1
138.3908347206099,0,3
121.04950003021814,0,3
282.44921146018845,0,4
46.31509818012715,1,0
43.64466608547394,0,2
39.57571934421227,1,0
128.71474922380833,1,1
39.59564349340235,0,2
39.58803771867624,1,0
41.91606742140072,1,0
104.47848994812469,0,3
35.44580190850047,0,2
117.81120131667116,1,1
113.36486523324967,0,3
295.0769988091382,0,4
38.133062556775975,1,0
255.3192600859959,0,4
137.824550780852,0,3
121.13217191411331,1,1
41.342247631950556,1,0
255.0326977031836,0,4
117.9879007101332,1,1
41.484998169860155,1,0
37.3337880175822,1,0
296.49203969724925,0,4
117.43272040398278,0,3
281.123836254552,0,4
117.42218126504541,0,3
47.21337633961127,0,2
287.5299398330004,0,4
37.64065141107144,0,2
131.4778710355709,0,3
259.7280603753977,0,4
125.42155720073393,0,3
242.71491142460565,0,4
110.25268247074287,0,3
125.30310801276207,0,3
43.549372215716666,1,0
125.051522491397,1,1
122.21900610806499,1,1
40.12959299867014,1,0
108.76904329708054,1,1
38.752100647590794,1,0
118.81435517506635,1,1
133.79287361628346,0,3
42.2504759225065,0,2
35.32039439113603,0,2
126.55864697034406,1,1
119.56000899609793,1,1
272.2530853577254,0,4
129.39684538787014,0,3
133.53507321149232,0,3
44.183653273319614,1,0
115.07822752864323,0,3
40.10291861514007,1,0
42.20983327604558,0,2
310.3048747400013,0,4
118.63143188669805,0,3
121.52808278269397,0,3
112.44209201721077,0,3
260.29538356423734,0,4
131.37899438750225,0,3
136.7448150134815,1,1
40.883221167496046,1,0
133.26400988603288,1,1
126.92924165497966,1,1
116.99374453826515,1,1
296.1626943251639,0,4
323.25751108838443,0,4
123.00675789848894,1,1
138.801514045596,0,3
32.50217050805153,0,2
306.76690619353286,0,4
41.406457051435886,0,2
120.40946746023415,1,1
124.26588991898095,1,1
103.7453480273713,0,3
121.19241529736414,1,1
126.88460048134876,0,3
321.8725936327861,0,4
39.41520015928607,0,2
115.38143653723984,1,1
276.286654273975,0,4
44.13142086487208,0,2
42.20156872107702,1,0
39.37740260531853,1,0
42.80855518747805,1,0
124.31836022212381,0,3
132.91970721603036,0,3
38.81062644916811,0,2
40.04222609243125,1,0
39.830223961412266,0,2
254.14000541595033,0,4
42.09422605674303,0,2
293.85213142984844,0,4
287.9584928228862,0,4
40.34840644725722,1,0
100.95528740065464,0,3
36.67164366909526,0,2
110.72470007200566,1,1
106.53914828698127,0,3
37.45903202671305,1,0
39.17533407648231,0,2
43.67493936748379,0,2
269.35074723739973,0,4
271.1140190548253,0,4
113.1680053968937,1,1
32.12349185383473,0,2
37.86818507225499,1,0
266.92071660929753,0,4
317.98774709573934,0,4
112.09407253137817,1,1
116.5924327321561,0,3
113.5298913961321,0,3
34.40069543510913,1,0
124.25450289262496,0,3
40.231467581400366,0,2
121.05050325455963,0,3
35.18787423018361,0,2
42.20741360763587,1,0
101.07842035109506,1,1
39.73031448415783,1,0
312.1906905698902,0,4
244.59060387709408,0,4
253.60620853074198,0,4
114.75362820982303,1,1
36.42017954063352,1,0
232.68719717120038,0,4
267.09779836113853,0,4
34.723636635661215,1,0
39.3864549420816,0,2
35.15740362897936,1,0
127.96234612913587,0,3
106.71241263432871,0,3
36.97093368270114,1,0
40.41843065489957,0,2
34.21190446748505,0,2
115.91766812198789,1,1
293.4191791630577,0,4
33.068529251370826,0,2
115.52762180492476,1,1
38.73765508119191,0,2
120.96662991802201,0,3
102.58028045237249,1,1
101.81973518191779,1,1
276.7326646280618,0,4
116.55087738920069,0,3
38.70914820428764,0,2
39.00045852946261,0,2
35.88419523807056,1,0
115.96132819084518,1,1
116.51524631308928,1,1
107.33994905088572,0,3
130.83891763592388,1,1
118.16155513540417,1,1
34.3320069319687,1,0
119.82571720287203,0,3
104.968943686752,1,1
282.3672882422393,0,4
290.2623645337116,0,4
35.45717364577142,1,0
122.6201594010187,1,1
117.60551293906836,0,3
121.33309837643031,1,1
43.70714134527612,1,0
260.42594213412,0,4
106.98124527356194,0,3
35.24820663345395,0,2
106.41589387205936,0,3
264.00224029836266,0,4
38.984379720935614,1,0
38.788682407535944,1,0
40.4599192821508,0,2
37.9881507639208,0,2
42.36145417324858,0,2
111.43562469265547,0,3
138.62047315634504,0,3
278.93696818293773,0,4
35.34643867947638,1,0
34.69756199449866,0,2
118.24024090945449,1,1
260.8918830347552,0,4
120.34892521432194,1,1
39.38537778839155,1,0
37.727577516107885,0,2
35.37790219694837,0,2
100.0492871492826,1,1
109.77931862907072,1,1
283.840302121112,0,4
38.598644366236556,0,2
239.16723020863554,0,4
115.42331212676626,0,3
39.1184612207109,1,0
246.85766467169827,0,4
268.907600943717,0,4
266.8777573681489,0,4
241.35118990548824,0,4
34.80872059391595,1,0
35.35827639502806,0,2
110.31648501077493,1,1
36.69297799009083,0,2
30.110476124209857,1,0
31.301226747979452,0,2
246.6409650491917,0,4
105.69312425354845,1,1
105.703371598653,0,3
44.27026559491277,0,2
35.385635409050785,0,2
258.40030391304697,0,4
254.9595840959384,0,4
106.81070327070039,0,3
98.959846625723,0,3
35.89480382781662,1,0
95.24374739359213,1,1
232.39298482943127,0,4
97.57840402404183,0,3
34.06176577599368,0,2
120.31914114520707,0,3
28.785037789756483,1,0
107.09389581155519,0,3
29.474156061643697,0,2
227.9374793377241,0,4
36.788132455283645,1,0
238.098943678283,0,4
30.92243474204464,1,0
31.903638547761457,1,0
107.03978594271388,0,3
95.58858019525314,0,3
103.27834212453598,1,1
33.96348785583611,1,0
224.53267813401442,0,4
118.93266171990376,1,1
106.6688003320507,0,3
85.07289195493462,0,3
34.344886191859274,0,2
96.14556277772256,0,3
36.14783074054675,0,2
221.86217125677058,0,4
100.58849939154153,1,1
105.62166471600443,0,3
108.55168740353464,1,1
30.590661840763985,0,2
98.80365155356832,0,3
97.6630170633851,1,1
96.21424926884549,1,1
115.85870808376498,0,3
34.93648557540522,1,0
30.426638673666154,0,2
254.27471778400977,0,4
277.0966533312119,0,4
36.63521483128956,1,0
89.18058887308784,1,1
97.58757719916859,1,1
260.88936233133205,0,4
223.47014229817106,0,4
245.29139181235223,0,4
35.93721180809662,0,2
31.330720623916836,1,0
235.75277429954926,0,4
75.19597949033978,0,3
93.20065102384694,0,3
232.09452364107585,0,4
91.386315616563,0,3
38.259394296246214,1,0
209.7789639016068,0,4
97.94646856554873,1,1
102.5821723428499,0,3
264.1936058900315,0,4
29.952936084465865,1,0
36.98904299384834,1,0
33.8678183875336,1,0
93.54889821842164,0,3
105.27337842041489,1,1
103.13703478528423,0,3
96.64560804494968,0,3
102.08725259679237,1,1
98.3909724756085,0,3
102.44229166474648,1,1
35.63264162253212,0,2
266.9365629754719,0,4
213.42362866505954,0,4
39.61468298586484,1,0
28.555405245528423,0,2
100.28760402106042,1,1
35.43281312071127,1,0
103.80245738292794,0,3
96.46301239189646,0,3
99.83005462075776,1,1
97.51637601173151,0,3
96.73374492491534,0,3
36.140165987515,0,2
34.806630968462784,1,0
31.964264099833837,1,0
253.92864304229326,0,4
242.7042761429664,0,4
36.04070317954309,0,2
248.8125665297764,0,4
40.77906371525299,1,0
41.71831291016017,1,0
138.86008029733466,1,1
320.6579359870839,0,4
130.8077452159977,0,3
308.59892394285026,0,4
336.9788571001239,0,4
124.82590047840553,1,1
136.7615940282135,1,1
42.969141890832596,1,0
128.74507240465604,0,3
332.60355192286966,0,4
46.55965813022826,0,2
139.5541664736271,0,3
48.23701989874646,1,0
306.24300969821326,0,4
322.408730377265,0,4
298.14067970067737,0,4
313.65786244695306,0,4
302.5462070358093,0,4
44.01452159072442,1,0
137.26536228917954,0,3
122.45012923353636,1,1
356.9056167149203,0,4
281.12377210559777,0,4
276.0322486775596,0,4
334.05476378698427,0,4
139.32516361341771,1,1
137.56895453142985,0,3
45.87108295293771,1,0
305.4297547562483,0,4
283.7839351365949,0,4
131.8214333287678,1,1
289.16703695936764,0,4
47.082729096075816,0,2
129.4853616930173,1,1
122.37385574800706,0,3
127.65802512932126,1,1
45.11841568205881,1,0
41.70593170335646,1,0
122.40820366048905,1,1
311.6894759926055,0,4
311.7207670092439,0,4
125.71298586108199,1,1
126.08934598757695,0,3
44.48640679248905,0,2
270.3115466618463,0,4
38.757865490741075,0,2
288.15733516623055,0,4
42.92981811849521,1,0
313.3335744862087,0,4
48.830579898446956,1,0
326.7062239795828,0,4
129.350339599979,1,1
43.60916937001386,1,0
40.17272617417733,0,2
130.83278138380913,0,3
128.0010764826659,1,1
134.40962222125543,0,3
40.785227453143285,0,2
45.49023511960155,0,2
147.09323355658648,0,3
129.8867989234699,1,1
135.23764016303414,0,3
46.087009880872685,1,0
295.9161025128837,0,4
44.45860305261617,0,2
131.15883419602162,0,3
132.0506940321587,0,3
122.92403653151584,0,3
43.76125268358666,0,2
45.41564338165227,1,0
146.23793956441423,0,3
141.08205671013175,1,1
153.59681405978907,1,1
286.9612404508058,0,4
140.17063203450158,0,3
132.9486566731075,1,1
153.98067527315501,1,1
40.8513790892401,0,2
40.74158364084887,0,2
124.74391691610117,1,1
36.2546171276985,1,0
41.83859910692289,0,2
287.1621633273439,0,4
132.60328859199046,0,3
314.0880754908532,0,4
150.69313752732697,0,3
140.98932128154647,1,1
41.659883271736675,0,2
40.53650801775616,1,0
136.183207917591,1,1
39.06265337040126,0,2
150.22445899703146,0,3
143.38990364426704,0,3
42.0362901985701,0,2
37.68983688531679,0,2
145.21832818453154,1,1
43.275405097146965,0,2
336.00422675945345,0,4
30.900590073196774,1,0
33.72003985898995,1,0
35.43320765205238,0,2
106.65440341522253,0,3
102.42931107828007,1,1
260.2822259713728,0,4
97.17984447401781,0,3
105.04476625330481,0,3
107.27761085347298,1,1
36.87599576268397,1,0
37.43468777060443,1,0
96.6951373091774,1,1
31.071486410599082,0,2
273.2702431564293,0,4
36.35995091027783,1,0
33.29753715918905,0,2
119.44046777204088,0,3
35.74611016958452,1,0
116.27955183344221,0,3
35.60966125217102,0,2
123.77223919350601,1,1
121.17615562321028,0,3
34.71291785296931,1,0
114.5137949407447,0,3
111.74100566223495,0,3
39.29632349659245,1,0
32.68427006446855,0,2
37.3622546438901,1,0
268.92153185437553,0,4
30.435017770260462,0,2
32.06562468465499,1,0
88.92075212904983,1,1
242.58495909749087,0,4
37.451482805564964,0,2
277.7266128283417,0,4
106.88488495459931,0,3
280.2308586209059,0,4
94.52362950184786,0,3
214.14309133561446,0,4
246.82670019273277,0,4
109.51976085004762,0,3
105.97713082447022,0,3
29.560318798079653,0,2
246.16081712680622,0,4
31.722177231335127,0,2
261.21091866440116,0,4
109.37128256998867,0,3
32.755230513658994,0,2
101.88697301581934,1,1
97.25130658369437,1,1
105.72225174423338,0,3
114.37414494552773,0,3
32.625326603751446,0,2
110.5396483824644,0,3
101.74764543597166,1,1
33.17177001138975,1,0
105.34524809569456,1,1
97.45507146238126,1,1
101.54880664758568,1,1
32.02420113970079,0,2
40.985335557757885,1,0
106.5548038268685,1,1
100.30709991743826,0,3
108.07396506904232,0,3
35.100071864309314,1,0
34.7922395111267,0,2
37.15857147803854,0,2
37.56472364064189,0,2
101.74557533907398,1,1
33.78678724746276,0,2
242.47299733321879,0,4
86.68778962621926,0,3
93.37531329837529,0,3
275.03940989973313,0,4
120.23793944184294,0,3
34.71271415190345,0,2
37.05200549240702,1,0
36.300267144618644,0,2
132.4267799799075,0,3
270.1344062461524,0,4
245.39129577736418,0,4
32.71085655117179,0,2
92.59960674220004,0,3
35.994857494870224,0,2
99.8257625266245,0,3
94.16531833764049,1,1
100.7589186903814,1,1
32.35381815566225,0,2
40.19881160380208,1,0
113.74934346388673,1,1
106.18727871860416,0,3
39.61172413205719,0,2
35.63757041946043,1,0
32.97792858741746,0,2
39.734073104995865,1,0
110.83600245504735,0,3
32.479346027240226,1,0
34.87903124636672,0,2
98.81194052951425,0,3
31.500231031168994,1,0
44.01651188816102,1,0
47.239972554461254,0,2
36.39504472756224,1,0
42.82576620679216,0,2
116.54114815110724,1,1
118.14937717408348,1,1
117.11403693368511,0,3
38.147606554726494,0,2
123.41758839249646,0,3
267.79149149064904,0,4
125.6003719671935,1,1
40.81542124109279,1,0
40.196752735158384,1,0
38.00475675791321,0,2
273.62460702663003,0,4
130.36981301823715,1,1
127.86700248529174,0,3
113.32588700376142,0,3
123.91732305970604,0,3
130.33043175220462,0,3
248.54989415875374,0,4
42.76147972398952,1,0
38.807770133710655,1,0
42.850778611018995,1,0
38.47784606120365,1,0
105.1889376171549,0,3
106.93311387597991,0,3
123.41329353191469,1,1
125.49479742800987,0,3
114.04620562677093,0,3
43.07369011828674,1,0
106.59893614689489,0,3
122.29045707649786,0,3
37.0099149880352,1,0
271.9019553236726,0,4
287.94860233180987,0,4
38.15933475231377,1,0
39.719391690586136,1,0
132.8374876387065,1,1
117.26650319743065,0,3
306.03904485595064,0,4
37.27648034088827,0,2
128.15111266044426,0,3
45.70617502698081,1,0
98.63117648701237,0,3
115.10271943573746,0,3
42.87200126101452,1,0
120.94336910945863,0,3
295.3782343043437,0,4
117.00003420860362,0,3
41.263999157642694,1,0
283.2882400498931,0,4
134.42577147636035,0,3
125.44265440143586,1,1
42.08692222266986,0,2
39.62982087362937,0,2
39.38154933312291,0,2
118.68605806196469,1,1
295.9130868073946,0,4
277.19973895809403,0,4
41.930123078029936,1,0
334.4889565030114,0,4
131.50807831560834,0,3
279.37898528291805,0,4
134.75458149249056,0,3
39.64228405366166,0,2
102.89494477625121,0,3
263.726416253414,0,4
104.54069941654777,1,1
278.7940197288826,0,4
41.04050534546022,0,2
46.47617084448986,0,2
42.05192425298051,0,2
120.78546309788126,0,3
131.09776117942408,1,1
236.11780297736087,0,4
292.26794397051435,0,4
43.5073343477645,1,0
252.92897511124676,0,4
134.18945040370897,1,1
42.08985228640026,0,2
118.85591516713889,0,3
43.054640614399375,0,2
48.42438404156595,1,0
291.0344812308348,0,4
41.793891150571746,1,0
118.42244724460976,1,1
114.58195275497205,0,3
131.1069102575598,1,1
267.2147012960521,0,4
123.64423741032022,0,3
118.24249650608016,1,1
42.55041449985873,1,0
294.5180242390737,0,4
44.38160345961104,1,0
117.9242387902934,0,3
40.09536172142496,0,2
113.3140014144562,0,3
118.57064093471661,0,3
126.65120394085747,0,3
154.421367247763,0,3
44.95402669261366,1,0
155.73316727105495,1,1
161.3946126166283,0,3
150.41955087122886,1,1
167.465216288231,0,3
45.53013651572718,0,2
43.701875788443395,0,2
41.62822406820224,0,2
163.0301089590393,0,3
153.2259843220134,1,1
144.95627063480916,0,3
148.86489577142078,1,1
132.49370455711454,1,1
58.03086261336299,1,0
49.03631482206409,1,0
48.959333592670184,1,0
51.35256138029019,0,2
151.2066768544802,0,3
49.40386851918285,1,0
136.39605469241945,1,1
50.36518063146951,0,2
167.52612156187294,0,3
376.30971578609336,0,4
54.72055056382403,0,2
139.64894444878212,1,1
44.69217488769105,1,0
48.04617794859103,1,0
146.25283794149064,1,1
52.78306915731096,1,0
41.963134482455104,1,0
54.47346565273021,0,2
143.76321425436956,1,1
328.13969804271085,0,4
133.81444311904522,0,3
126.32747218517464,0,3
51.730758197160654,1,0
341.7347899123384,0,4
43.52596241425333,0,2
304.54263638330553,0,4
141.69241692440292,0,3
55.014999755196804,0,2
47.52664660762355,0,2
42.6982263145221,1,0
47.58041627124008,1,0
332.3296009053959,0,4
38.063198505001964,0,2
338.26635421139474,0,4
